simulation_id,time,water,hour
7940,1589022000.0,2.88,12.0
7941,1589036400.0,3.9,16.0
7942,1589014800.0,3.11,10.0
7943,1589007600.0,0.88,8.0
7944,1589115600.0,106.37,14.0
7945,1589108400.0,13.95,12.0
7946,1589122800.0,71.13,16.0
7947,1589101200.0,12.85,10.0
7948,1589094000.0,17.88,8.0
7949,1589202000.0,102.99,14.0
7950,1589194800.0,32.68,12.0
7951,1589209200.0,36.01,16.0
7952,1589187600.0,1.69,10.0
7953,1589180400.0,0.17,8.0
7954,1589288400.0,300.13,14.0
7955,1589281200.0,10.19,12.0
7956,1589295600.0,13.61,16.0
7957,1589274000.0,1.75,10.0
7958,1589266800.0,8.13,8.0
7959,1589374800.0,3.8,14.0
7960,1589367600.0,80.87,12.0
7961,1589382000.0,175.7,16.0
7962,1589360400.0,95.42,10.0
7963,1589353200.0,3.75,8.0
7964,1589461200.0,187.66,14.0
7965,1589454000.0,26.1,12.0
7966,1589468400.0,0.61,16.0
7967,1589446800.0,0.07,10.0
7968,1589439600.0,0.03,8.0
7969,1589547600.0,135.71,14.0
7970,1589540400.0,18.82,12.0
7971,1589554800.0,99.13,16.0
7972,1589533200.0,2.59,10.0
7973,1589526000.0,0.7,8.0
7974,1589634000.0,38.82,14.0
7975,1589626800.0,99.13,12.0
7976,1589641200.0,51.28,16.0
7977,1589619600.0,122.59,10.0
7978,1589612400.0,8.09,8.0
7979,1589720400.0,193.18,14.0
7980,1589713200.0,13.63,12.0
7981,1589727600.0,16.49,16.0
7982,1589706000.0,4.75,10.0
7983,1589698800.0,5.32,8.0
7984,1589806800.0,88.46,14.0
7985,1589799600.0,213.7,12.0
7986,1589814000.0,12.97,16.0
7987,1589792400.0,21.09,10.0
7988,1589785200.0,0.11,8.0
7989,1589893200.0,21.85,14.0
7990,1589886000.0,160.4,12.0
7991,1589900400.0,6.88,16.0
7992,1589878800.0,8.81,10.0
7993,1589871600.0,4.48,8.0
7994,1589979600.0,185.91,14.0
7995,1589972400.0,9.3,12.0
7996,1589986800.0,74.21,16.0
7997,1589965200.0,33.53,10.0
7998,1589958000.0,41.49,8.0
7999,1590066000.0,178.63,14.0
8000,1590058800.0,160.66,12.0
8001,1590073200.0,1.5,16.0
8002,1590051600.0,1.25,10.0
8003,1590044400.0,0.7,8.0
8004,1590152400.0,35.09,14.0
8005,1590145200.0,26.4,12.0
8006,1590159600.0,59.5,16.0
8007,1590138000.0,14.16,10.0
8008,1590130800.0,68.49,8.0
8009,1590238800.0,170.08,14.0
8010,1590231600.0,9.19,12.0
8011,1590246000.0,47.75,16.0
8012,1590224400.0,58.15,10.0
8013,1590217200.0,33.47,8.0
8014,1590325200.0,210.68,14.0
8015,1590318000.0,9.8,12.0
8016,1590332400.0,89.36,16.0
8017,1590310800.0,21.01,10.0
8018,1590303600.0,1.19,8.0
8019,1590411600.0,279.7,14.0
8020,1590404400.0,0.48,12.0
8021,1590418800.0,0.2,16.0
8022,1590397200.0,0.17,10.0
8023,1590390000.0,0.06,8.0
8024,1590498000.0,163.52,14.0
8025,1590490800.0,35.0,12.0
8026,1590505200.0,1.54,16.0
8027,1590483600.0,1.33,10.0
8028,1590476400.0,0.7,8.0
8029,1590584400.0,74.44,14.0
8030,1590577200.0,70.17,12.0
8031,1590591600.0,36.04,16.0
8032,1590570000.0,44.2,10.0
8033,1590562800.0,46.53,8.0
8034,1590670800.0,3.89,14.0
8035,1590663600.0,190.04,12.0
8036,1590678000.0,140.91,16.0
8037,1590656400.0,10.98,10.0
8038,1590649200.0,11.73,8.0
8039,1590757200.0,73.53,14.0
8040,1590750000.0,212.35,12.0
8041,1590764400.0,34.0,16.0
8042,1590742800.0,9.01,10.0
8043,1590735600.0,17.56,8.0
8044,1590843600.0,283.52,14.0
8045,1590836400.0,10.29,12.0
8046,1590850800.0,17.88,16.0
8047,1590829200.0,1.37,10.0
8048,1590822000.0,3.7,8.0
8049,1590930000.0,111.65,14.0
8050,1590922800.0,252.08,12.0
8051,1590937200.0,5.83,16.0
8052,1590915600.0,0.73,10.0
8053,1590908400.0,0.6,8.0
8054,1591016400.0,69.83,14.0
8055,1591009200.0,37.79,12.0
8056,1591023600.0,49.51,16.0
8057,1591002000.0,0.81,10.0
8058,1590994800.0,25.23,8.0
8059,1591102800.0,335.24,14.0
8060,1591095600.0,5.46,12.0
8061,1591110000.0,2.34,16.0
8062,1591088400.0,1.17,10.0
8063,1591081200.0,0.46,8.0
8064,1591189200.0,70.19,14.0
8065,1591182000.0,54.05,12.0
8066,1591196400.0,67.8,16.0
8067,1591174800.0,19.23,10.0
8068,1591167600.0,27.16,8.0
8069,1591275600.0,206.76,14.0
8070,1591268400.0,39.77,12.0
8071,1591282800.0,28.07,16.0
8072,1591261200.0,4.4,10.0
8073,1591254000.0,0.72,8.0
8074,1591362000.0,47.54,14.0
8075,1591354800.0,119.74,12.0
8076,1591369200.0,15.03,16.0
8077,1591347600.0,4.47,10.0
8078,1591340400.0,10.22,8.0
8079,1591448400.0,114.02,14.0
8080,1591441200.0,37.94,12.0
8081,1591455600.0,14.12,16.0
8082,1591434000.0,0.5,10.0
8083,1591426800.0,2.95,8.0
8084,1591534800.0,232.68,14.0
8085,1591527600.0,41.53,12.0
8086,1591542000.0,49.24,16.0
8087,1591520400.0,4.17,10.0
8088,1591513200.0,0.94,8.0
8089,1591621200.0,89.51,14.0
8090,1591614000.0,8.2,12.0
8091,1591628400.0,87.08,16.0
8092,1591606800.0,71.04,10.0
8093,1591599600.0,15.59,8.0
8094,1591707600.0,18.19,14.0
8095,1591700400.0,64.9,12.0
8096,1591714800.0,44.12,16.0
8097,1591693200.0,1.97,10.0
8098,1591686000.0,5.03,8.0
8099,1591794000.0,75.32,14.0
8100,1591786800.0,86.91,12.0
8101,1591801200.0,29.55,16.0
8102,1591779600.0,5.8,10.0
8103,1591772400.0,3.39,8.0
8104,1591880400.0,198.65,14.0
8105,1591873200.0,30.81,12.0
8106,1591887600.0,43.67,16.0
8107,1591866000.0,23.71,10.0
8108,1591858800.0,16.63,8.0
8109,1591966800.0,1.54,14.0
8110,1591959600.0,92.65,12.0
8111,1591974000.0,108.51,16.0
8112,1591952400.0,40.81,10.0
8113,1591945200.0,5.26,8.0
8114,1592053200.0,106.82,14.0
8115,1592046000.0,98.24,12.0
8116,1592060400.0,35.6,16.0
8117,1592038800.0,8.77,10.0
8118,1592031600.0,15.66,8.0
8119,1592139600.0,119.96,14.0
8120,1592132400.0,47.68,12.0
8121,1592146800.0,0.13,16.0
8122,1592125200.0,0.01,10.0
8123,1592118000.0,0.0,8.0
8124,1592226000.0,227.86,14.0
8125,1592218800.0,29.18,12.0
8126,1592233200.0,5.43,16.0
8127,1592211600.0,21.32,10.0
8128,1592204400.0,6.16,8.0
8129,1592312400.0,239.44,14.0
8130,1592305200.0,25.26,12.0
8131,1592319600.0,1.52,16.0
8132,1592298000.0,3.58,10.0
8133,1592290800.0,0.72,8.0
8134,1592398800.0,121.5,14.0
8135,1592391600.0,35.99,12.0
8136,1592406000.0,1.85,16.0
8137,1592384400.0,11.86,10.0
8138,1592377200.0,1.12,8.0
8139,1592485200.0,131.12,14.0
8140,1592478000.0,44.52,12.0
8141,1592492400.0,5.9,16.0
8142,1592470800.0,21.27,10.0
8143,1592463600.0,25.33,8.0
8144,1592571600.0,111.05,14.0
8145,1592564400.0,175.79,12.0
8146,1592578800.0,2.78,16.0
8147,1592557200.0,1.44,10.0
8148,1592550000.0,1.63,8.0
8149,1592658000.0,37.03,14.0
8150,1592650800.0,51.07,12.0
8151,1592665200.0,110.19,16.0
8152,1592643600.0,21.69,10.0
8153,1592636400.0,13.89,8.0
8154,1592744400.0,186.7,14.0
8155,1592737200.0,115.98,12.0
8156,1592751600.0,0.45,16.0
8157,1592730000.0,0.56,10.0
8158,1592722800.0,0.07,8.0
8159,1592830800.0,72.32,14.0
8160,1592823600.0,140.62,12.0
8161,1592838000.0,44.64,16.0
8162,1592816400.0,50.33,10.0
8163,1592809200.0,25.55,8.0
8164,1592917200.0,273.95,14.0
8165,1592910000.0,0.35,12.0
8166,1592924400.0,0.49,16.0
8167,1592902800.0,0.04,10.0
8168,1592895600.0,0.02,8.0
8169,1593003600.0,50.38,14.0
8170,1592996400.0,241.37,12.0
8171,1593010800.0,24.66,16.0
8172,1592989200.0,6.5,10.0
8173,1592982000.0,14.85,8.0
8174,1593090000.0,82.64,14.0
8175,1593082800.0,110.14,12.0
8176,1593097200.0,16.45,16.0
8177,1593075600.0,23.43,10.0
8178,1593068400.0,4.53,8.0
8179,1593176400.0,20.86,14.0
8180,1593169200.0,106.41,12.0
8181,1593183600.0,24.77,16.0
8182,1593162000.0,85.93,10.0
8183,1593154800.0,16.36,8.0
8184,1593262800.0,22.14,14.0
8185,1593255600.0,142.94,12.0
8186,1593270000.0,53.85,16.0
8187,1593248400.0,0.62,10.0
8188,1593241200.0,1.09,8.0
8189,1593349200.0,96.11,14.0
8190,1593342000.0,1.76,12.0
8191,1593356400.0,52.09,16.0
8192,1593334800.0,0.03,10.0
8193,1593327600.0,0.07,8.0
8194,1593435600.0,105.92,14.0
8195,1593428400.0,16.86,12.0
8196,1593442800.0,104.76,16.0
8197,1593421200.0,20.17,10.0
8198,1593414000.0,3.6,8.0
8199,1593522000.0,80.94,14.0
8200,1593514800.0,30.94,12.0
8201,1593529200.0,82.99,16.0
8202,1593507600.0,1.56,10.0
8203,1593500400.0,0.01,8.0
8204,1593608400.0,267.05,14.0
8205,1593601200.0,93.46,12.0
8206,1593615600.0,0.1,16.0
8207,1593594000.0,1.02,10.0
8208,1593586800.0,1.99,8.0
8209,1593694800.0,185.1,14.0
8210,1593687600.0,67.05,12.0
8211,1593702000.0,4.0,16.0
8212,1593680400.0,4.51,10.0
8213,1593673200.0,10.47,8.0
8214,1593781200.0,1.71,14.0
8215,1593774000.0,184.44,12.0
8216,1593788400.0,45.95,16.0
8217,1593766800.0,10.6,10.0
8218,1593759600.0,9.92,8.0
8219,1593867600.0,184.95,14.0
8220,1593860400.0,10.23,12.0
8221,1593874800.0,2.83,16.0
8222,1593853200.0,25.94,10.0
8223,1593846000.0,4.37,8.0
8224,1593954000.0,98.39,14.0
8225,1593946800.0,73.59,12.0
8226,1593961200.0,12.31,16.0
8227,1593939600.0,0.09,10.0
8228,1593932400.0,0.72,8.0
8229,1594040400.0,88.36,14.0
8230,1594033200.0,7.24,12.0
8231,1594047600.0,37.8,16.0
8232,1594026000.0,34.33,10.0
8233,1594018800.0,59.46,8.0
8234,1594126800.0,20.25,14.0
8235,1594119600.0,99.82,12.0
8236,1594134000.0,58.53,16.0
8237,1594112400.0,10.92,10.0
8238,1594105200.0,33.99,8.0
8239,1594213200.0,66.66,14.0
8240,1594206000.0,43.25,12.0
8241,1594220400.0,20.94,16.0
8242,1594198800.0,16.97,10.0
8243,1594191600.0,16.93,8.0
8244,1594299600.0,172.3,14.0
8245,1594292400.0,45.09,12.0
8246,1594306800.0,10.95,16.0
8247,1594285200.0,1.73,10.0
8248,1594278000.0,0.91,8.0
8249,1594386000.0,139.11,14.0
8250,1594378800.0,19.09,12.0
8251,1594393200.0,7.5,16.0
8252,1594371600.0,1.37,10.0
8253,1594364400.0,3.05,8.0
8254,1594472400.0,292.65,14.0
8255,1594465200.0,38.71,12.0
8256,1594479600.0,0.57,16.0
8257,1594458000.0,1.76,10.0
8258,1594450800.0,0.37,8.0
8259,1594558800.0,142.83,14.0
8260,1594551600.0,52.86,12.0
8261,1594566000.0,21.47,16.0
8262,1594544400.0,73.3,10.0
8263,1594537200.0,50.31,8.0
8264,1594645200.0,128.13,14.0
8265,1594638000.0,41.54,12.0
8266,1594652400.0,17.85,16.0
8267,1594630800.0,12.87,10.0
8268,1594623600.0,1.02,8.0
8269,1594731600.0,1.61,14.0
8270,1594724400.0,245.96,12.0
8271,1594738800.0,14.58,16.0
8272,1594717200.0,50.93,10.0
8273,1594710000.0,0.44,8.0
8274,1594818000.0,188.34,14.0
8275,1594810800.0,131.63,12.0
8276,1594825200.0,21.18,16.0
8277,1594803600.0,0.59,10.0
8278,1594796400.0,0.18,8.0
8279,1594904400.0,27.07,14.0
8280,1594897200.0,171.81,12.0
8281,1594911600.0,8.73,16.0
8282,1594890000.0,4.35,10.0
8283,1594882800.0,0.76,8.0
8284,1594990800.0,112.7,14.0
8285,1594983600.0,36.18,12.0
8286,1594998000.0,13.15,16.0
8287,1594976400.0,22.95,10.0
8288,1594969200.0,0.07,8.0
8289,1595077200.0,217.18,14.0
8290,1595070000.0,54.44,12.0
8291,1595084400.0,53.87,16.0
8292,1595062800.0,2.36,10.0
8293,1595055600.0,2.02,8.0
8294,1595163600.0,36.85,14.0
8295,1595156400.0,101.58,12.0
8296,1595170800.0,165.95,16.0
8297,1595149200.0,10.35,10.0
8298,1595142000.0,18.12,8.0
8299,1595250000.0,154.84,14.0
8300,1595242800.0,29.41,12.0
8301,1595257200.0,95.83,16.0
8302,1595235600.0,3.85,10.0
8303,1595228400.0,8.19,8.0
8304,1595336400.0,20.21,14.0
8305,1595329200.0,304.54,12.0
8306,1595343600.0,0.08,16.0
8307,1595322000.0,15.51,10.0
8308,1595314800.0,0.17,8.0
8309,1595422800.0,115.42,14.0
8310,1595415600.0,6.85,12.0
8311,1595430000.0,37.07,16.0
8312,1595408400.0,2.14,10.0
8313,1595401200.0,9.4,8.0
8314,1595509200.0,9.72,14.0
8315,1595502000.0,119.03,12.0
8316,1595516400.0,41.89,16.0
8317,1595494800.0,0.34,10.0
8318,1595487600.0,0.53,8.0
8319,1595595600.0,316.42,14.0
8320,1595588400.0,5.16,12.0
8321,1595602800.0,0.16,16.0
8322,1595581200.0,0.34,10.0
8323,1595574000.0,0.09,8.0
8324,1595682000.0,129.56,14.0
8325,1595674800.0,119.35,12.0
8326,1595689200.0,1.18,16.0
8327,1595667600.0,0.39,10.0
8328,1595660400.0,0.3,8.0
8329,1595768400.0,254.9,14.0
8330,1595761200.0,26.45,12.0
8331,1595775600.0,4.6,16.0
8332,1595754000.0,2.32,10.0
8333,1595746800.0,2.4,8.0
8334,1595854800.0,140.86,14.0
8335,1595847600.0,134.29,12.0
8336,1595862000.0,3.49,16.0
8337,1595840400.0,24.1,10.0
8338,1595833200.0,23.27,8.0
8339,1595941200.0,11.6,14.0
8340,1595934000.0,23.99,12.0
8341,1595948400.0,41.56,16.0
8342,1595926800.0,8.72,10.0
8343,1595919600.0,55.07,8.0
8344,1596027600.0,155.15,14.0
8345,1596020400.0,8.45,12.0
8346,1596034800.0,13.81,16.0
8347,1596013200.0,5.39,10.0
8348,1596006000.0,44.03,8.0
8349,1596114000.0,88.37,14.0
8350,1596106800.0,0.19,12.0
8351,1596121200.0,82.17,16.0
8352,1596099600.0,43.75,10.0
8353,1596092400.0,1.62,8.0
8354,1596200400.0,161.06,14.0
8355,1596193200.0,60.61,12.0
8356,1596207600.0,8.19,16.0
8357,1596186000.0,0.6,10.0
8358,1596178800.0,0.44,8.0
8359,1596286800.0,25.35,14.0
8360,1596279600.0,58.08,12.0
8361,1596294000.0,1.99,16.0
8362,1596272400.0,64.6,10.0
8363,1596265200.0,5.17,8.0
8364,1596373200.0,43.25,14.0
8365,1596366000.0,146.8,12.0
8366,1596380400.0,77.84,16.0
8367,1596358800.0,12.4,10.0
8368,1596351600.0,58.51,8.0
8369,1596459600.0,47.19,14.0
8370,1596452400.0,170.0,12.0
8371,1596466800.0,23.53,16.0
8372,1596445200.0,3.07,10.0
8373,1596438000.0,0.02,8.0
8374,1596546000.0,126.97,14.0
8375,1596538800.0,3.67,12.0
8376,1596553200.0,17.87,16.0
8377,1596531600.0,15.94,10.0
8378,1596524400.0,7.16,8.0
8379,1596632400.0,104.72,14.0
8380,1596625200.0,36.07,12.0
8381,1596639600.0,8.56,16.0
8382,1596618000.0,0.17,10.0
8383,1596610800.0,1.59,8.0
8384,1596718800.0,109.72,14.0
8385,1596711600.0,62.74,12.0
8386,1596726000.0,12.46,16.0
8387,1596704400.0,4.71,10.0
8388,1596697200.0,21.08,8.0
8389,1596805200.0,77.33,14.0
8390,1596798000.0,55.95,12.0
8391,1596812400.0,4.58,16.0
8392,1596790800.0,7.35,10.0
8393,1596783600.0,0.08,8.0
8394,1596891600.0,70.45,14.0
8395,1596884400.0,133.17,12.0
8396,1596898800.0,70.16,16.0
8397,1596877200.0,2.67,10.0
8398,1596870000.0,1.03,8.0
8399,1596978000.0,26.54,14.0
8400,1596970800.0,32.87,12.0
8401,1596985200.0,119.5,16.0
8402,1596963600.0,62.3,10.0
8403,1596956400.0,5.89,8.0
8404,1597064400.0,192.38,14.0
8405,1597057200.0,105.67,12.0
8406,1597071600.0,0.32,16.0
8407,1597050000.0,1.02,10.0
8408,1597042800.0,0.1,8.0
8409,1597150800.0,132.57,14.0
8410,1597143600.0,26.95,12.0
8411,1597158000.0,59.03,16.0
8412,1597136400.0,3.61,10.0
8413,1597129200.0,1.17,8.0
8414,1597237200.0,97.5,14.0
8415,1597230000.0,32.84,12.0
8416,1597244400.0,18.67,16.0
8417,1597222800.0,26.69,10.0
8418,1597215600.0,1.44,8.0
8419,1597323600.0,159.94,14.0
8420,1597316400.0,14.76,12.0
8421,1597330800.0,28.29,16.0
8422,1597309200.0,35.53,10.0
8423,1597302000.0,88.98,8.0
8424,1597410000.0,240.19,14.0
8425,1597402800.0,4.65,12.0
8426,1597417200.0,34.01,16.0
8427,1597395600.0,21.02,10.0
8428,1597388400.0,1.34,8.0
8429,1597496400.0,215.84,14.0
8430,1597489200.0,3.72,12.0
8431,1597503600.0,18.21,16.0
8432,1597482000.0,0.4,10.0
8433,1597474800.0,0.29,8.0
8434,1597582800.0,221.95,14.0
8435,1597575600.0,3.09,12.0
8436,1597590000.0,8.39,16.0
8437,1597568400.0,13.77,10.0
8438,1597561200.0,8.02,8.0
8439,1597669200.0,243.16,14.0
8440,1597662000.0,11.18,12.0
8441,1597676400.0,3.95,16.0
8442,1597654800.0,63.4,10.0
8443,1597647600.0,5.54,8.0
8444,1597755600.0,68.47,14.0
8445,1597748400.0,102.43,12.0
8446,1597762800.0,44.6,16.0
8447,1597741200.0,58.12,10.0
8448,1597734000.0,0.61,8.0
8449,1597842000.0,59.41,14.0
8450,1597834800.0,22.32,12.0
8451,1597849200.0,147.71,16.0
8452,1597827600.0,6.31,10.0
8453,1597820400.0,1.63,8.0
8454,1597928400.0,19.61,14.0
8455,1597921200.0,198.46,12.0
8456,1597935600.0,25.63,16.0
8457,1597914000.0,8.49,10.0
8458,1597906800.0,2.36,8.0
8459,1598014800.0,42.45,14.0
8460,1598007600.0,159.22,12.0
8461,1598022000.0,2.21,16.0
8462,1598000400.0,8.23,10.0
8463,1597993200.0,11.29,8.0
8464,1598101200.0,179.82,14.0
8465,1598094000.0,5.28,12.0
8466,1598108400.0,4.92,16.0
8467,1598086800.0,1.65,10.0
8468,1598079600.0,0.44,8.0
8469,1598187600.0,112.21,14.0
8470,1598180400.0,34.9,12.0
8471,1598194800.0,112.14,16.0
8472,1598173200.0,3.67,10.0
8473,1598166000.0,24.24,8.0
8474,1598274000.0,3.03,14.0
8475,1598266800.0,176.89,12.0
8476,1598281200.0,0.83,16.0
8477,1598259600.0,1.53,10.0
8478,1598252400.0,4.8,8.0
8479,1598360400.0,268.52,14.0
8480,1598353200.0,10.28,12.0
8481,1598367600.0,10.51,16.0
8482,1598346000.0,3.27,10.0
8483,1598338800.0,9.73,8.0
8484,1598446800.0,76.43,14.0
8485,1598439600.0,8.59,12.0
8486,1598454000.0,209.35,16.0
8487,1598432400.0,29.96,10.0
8488,1598425200.0,13.97,8.0
8489,1598533200.0,115.18,14.0
8490,1598526000.0,12.75,12.0
8491,1598540400.0,35.31,16.0
8492,1598518800.0,1.39,10.0
8493,1598511600.0,3.7,8.0
8494,1598619600.0,238.51,14.0
8495,1598612400.0,12.81,12.0
8496,1598626800.0,24.86,16.0
8497,1598605200.0,31.87,10.0
8498,1598598000.0,6.25,8.0
8499,1598706000.0,38.21,14.0
8500,1598698800.0,231.02,12.0
8501,1598713200.0,9.4,16.0
8502,1598691600.0,8.17,10.0
8503,1598684400.0,4.54,8.0
8504,1598792400.0,121.0,14.0
8505,1598785200.0,25.87,12.0
8506,1598799600.0,4.67,16.0
8507,1598778000.0,26.88,10.0
8508,1598770800.0,22.64,8.0
8509,1598878800.0,163.72,14.0
8510,1598871600.0,69.54,12.0
8511,1598886000.0,12.55,16.0
8512,1598864400.0,0.34,10.0
8513,1598857200.0,2.03,8.0
8514,1598965200.0,37.64,14.0
8515,1598958000.0,16.36,12.0
8516,1598972400.0,72.06,16.0
8517,1598950800.0,16.13,10.0
8518,1598943600.0,44.21,8.0
8519,1599051600.0,157.23,14.0
8520,1599044400.0,39.3,12.0
8521,1599058800.0,25.55,16.0
8522,1599037200.0,13.18,10.0
8523,1599030000.0,1.94,8.0
8524,1599138000.0,124.83,14.0
8525,1599130800.0,52.3,12.0
8526,1599145200.0,6.24,16.0
8527,1599123600.0,5.86,10.0
8528,1599116400.0,3.69,8.0
8529,1599224400.0,145.86,14.0
8530,1599217200.0,28.38,12.0
8531,1599231600.0,10.84,16.0
8532,1599210000.0,2.32,10.0
8533,1599202800.0,0.2,8.0
8534,1599310800.0,10.87,14.0
8535,1599303600.0,80.03,12.0
8536,1599318000.0,130.33,16.0
8537,1599296400.0,4.92,10.0
8538,1599289200.0,44.2,8.0
8539,1599397200.0,58.01,14.0
8540,1599390000.0,34.77,12.0
8541,1599404400.0,7.53,16.0
8542,1599382800.0,13.41,10.0
8543,1599375600.0,32.9,8.0
8544,1599483600.0,64.44,14.0
8545,1599476400.0,54.76,12.0
8546,1599490800.0,46.55,16.0
8547,1599469200.0,0.11,10.0
8548,1599462000.0,0.26,8.0
8549,1599570000.0,39.89,14.0
8550,1599562800.0,41.9,12.0
8551,1599577200.0,6.82,16.0
8552,1599555600.0,45.43,10.0
8553,1599548400.0,3.44,8.0
8554,1599656400.0,54.51,14.0
8555,1599649200.0,6.9,12.0
8556,1599663600.0,99.3,16.0
8557,1599642000.0,2.53,10.0
8558,1599634800.0,4.31,8.0
8559,1599742800.0,67.54,14.0
8560,1599735600.0,26.97,12.0
8561,1599750000.0,82.65,16.0
8562,1599728400.0,91.52,10.0
8563,1599721200.0,9.29,8.0
8564,1599829200.0,182.46,14.0
8565,1599822000.0,62.08,12.0
8566,1599836400.0,114.53,16.0
8567,1599814800.0,9.84,10.0
8568,1599807600.0,0.0,8.0
8569,1599915600.0,81.64,14.0
8570,1599908400.0,102.0,12.0
8571,1599922800.0,21.35,16.0
8572,1599901200.0,16.35,10.0
8573,1599894000.0,1.22,8.0
8574,1600002000.0,41.03,14.0
8575,1599994800.0,179.57,12.0
8576,1600009200.0,4.67,16.0
8577,1599987600.0,20.92,10.0
8578,1599980400.0,0.5,8.0
8579,1600088400.0,58.6,14.0
8580,1600081200.0,126.57,12.0
8581,1600095600.0,83.46,16.0
8582,1600074000.0,5.01,10.0
8583,1600066800.0,49.05,8.0
8584,1600174800.0,60.38,14.0
8585,1600167600.0,127.79,12.0
8586,1600182000.0,11.03,16.0
8587,1600160400.0,5.44,10.0
8588,1600153200.0,17.92,8.0
8589,1600261200.0,115.91,14.0
8590,1600254000.0,99.68,12.0
8591,1600268400.0,0.51,16.0
8592,1600246800.0,0.03,10.0
8593,1600239600.0,0.01,8.0
8594,1600347600.0,68.84,14.0
8595,1600340400.0,92.75,12.0
8596,1600354800.0,23.53,16.0
8597,1600333200.0,9.91,10.0
8598,1600326000.0,7.73,8.0
8599,1600434000.0,69.46,14.0
8600,1600426800.0,74.1,12.0
8601,1600441200.0,17.09,16.0
8602,1600419600.0,53.9,10.0
8603,1600412400.0,5.44,8.0
8604,1600520400.0,57.21,14.0
8605,1600513200.0,50.91,12.0
8606,1600527600.0,4.6,16.0
8607,1600506000.0,22.68,10.0
8608,1600498800.0,11.48,8.0
8609,1600606800.0,147.87,14.0
8610,1600599600.0,7.33,12.0
8611,1600614000.0,0.26,16.0
8612,1600592400.0,0.27,10.0
8613,1600585200.0,0.0,8.0
8614,1600693200.0,57.65,14.0
8615,1600686000.0,84.59,12.0
8616,1600700400.0,62.85,16.0
8617,1600678800.0,24.3,10.0
8618,1600671600.0,2.45,8.0
8619,1600779600.0,213.39,14.0
8620,1600772400.0,61.61,12.0
8621,1600786800.0,18.57,16.0
8622,1600765200.0,2.91,10.0
8623,1600758000.0,1.26,8.0
8624,1600866000.0,139.31,14.0
8625,1600858800.0,96.22,12.0
8626,1600873200.0,5.98,16.0
8627,1600851600.0,1.94,10.0
8628,1600844400.0,0.03,8.0
8629,1600952400.0,334.43,14.0
8630,1600945200.0,0.35,12.0
8631,1600959600.0,2.79,16.0
8632,1600938000.0,1.98,10.0
8633,1600930800.0,0.4,8.0
8634,1601038800.0,241.18,14.0
8635,1601031600.0,47.2,12.0
8636,1601046000.0,8.26,16.0
8637,1601024400.0,19.27,10.0
8638,1601017200.0,1.81,8.0
8639,1601125200.0,150.27,14.0
8640,1601118000.0,10.85,12.0
8641,1601132400.0,54.67,16.0
8642,1601110800.0,97.54,10.0
8643,1601103600.0,3.34,8.0
8644,1601211600.0,76.75,14.0
8645,1601204400.0,120.9,12.0
8646,1601218800.0,17.4,16.0
8647,1601197200.0,5.78,10.0
8648,1601190000.0,29.06,8.0
8649,1601298000.0,32.21,14.0
8650,1601290800.0,82.69,12.0
8651,1601305200.0,100.58,16.0
8652,1601283600.0,121.2,10.0
8653,1601276400.0,2.95,8.0
8654,1601384400.0,274.61,14.0
8655,1601377200.0,43.44,12.0
8656,1601391600.0,0.46,16.0
8657,1601370000.0,1.24,10.0
8658,1601362800.0,0.1,8.0
8659,1601470800.0,7.78,14.0
8660,1601463600.0,82.39,12.0
8661,1601478000.0,63.43,16.0
8662,1601456400.0,70.73,10.0
8663,1601449200.0,3.28,8.0
8664,1601557200.0,37.13,14.0
8665,1601550000.0,23.55,12.0
8666,1601564400.0,21.52,16.0
8667,1601542800.0,22.89,10.0
8668,1601535600.0,7.13,8.0
8669,1601643600.0,24.49,14.0
8670,1601636400.0,40.59,12.0
8671,1601650800.0,35.41,16.0
8672,1601629200.0,35.94,10.0
8673,1601622000.0,10.28,8.0
8674,1601730000.0,168.91,14.0
8675,1601722800.0,8.35,12.0
8676,1601737200.0,3.05,16.0
8677,1601715600.0,4.45,10.0
8678,1601708400.0,0.1,8.0
8679,1601816400.0,88.84,14.0
8680,1601809200.0,24.82,12.0
8681,1601823600.0,2.2,16.0
8682,1601802000.0,1.49,10.0
8683,1601794800.0,0.4,8.0
8684,1601902800.0,83.09,14.0
8685,1601895600.0,51.87,12.0
8686,1601910000.0,12.37,16.0
8687,1601888400.0,2.23,10.0
8688,1601881200.0,1.21,8.0
8689,1601989200.0,42.65,14.0
8690,1601982000.0,50.31,12.0
8691,1601996400.0,1.39,16.0
8692,1601974800.0,1.0,10.0
8693,1601967600.0,0.24,8.0
8694,1602075600.0,89.91,14.0
8695,1602068400.0,6.57,12.0
8696,1602082800.0,1.57,16.0
8697,1602061200.0,0.16,10.0
8698,1602054000.0,0.39,8.0
8699,1602162000.0,72.36,14.0
8700,1602154800.0,11.1,12.0
8701,1602169200.0,12.04,16.0
8702,1602147600.0,6.45,10.0
8703,1602140400.0,4.67,8.0
8704,1602248400.0,144.44,14.0
8705,1602241200.0,2.99,12.0
8706,1602255600.0,0.65,16.0
8707,1602234000.0,3.59,10.0
8708,1602226800.0,2.88,8.0
8709,1602334800.0,106.05,14.0
8710,1602327600.0,26.64,12.0
8711,1602342000.0,3.27,16.0
8712,1602320400.0,1.01,10.0
8713,1602313200.0,5.37,8.0
8714,1602421200.0,123.64,14.0
8715,1602414000.0,0.17,12.0
8716,1602428400.0,5.18,16.0
