water_req,month,min_temp,max_temp,humidity,wind,sun,rad,rain,altitude,longitude,soil,city,temp_ratio,humidity_rad_ratio,season,crop,total_growing_period_avg,crop_water_need_min,crop_water_need_max,crop_water_need_avg
84.0,MARCH,16.05,32.05,35.09,192.07,8.02,19.2598,5.07,431.07,75.78,RED LOAMY,JAIPUR,1.996884735202492,1.821929615053116,SPRING,POTATO,125.0,,,
84.47,APRIL,25.0,36.06,70.06,192.06,9.2199,23.37,51.05,9.01,78.74286746987951,RED SANDY,KOLKATA,1.4424,2.9978605049208387,SPRING,WHEAT,135.0,450.0,650.0,550.0
31.89,SEPTEMBER,25.05,34.02,72.01,120.09,6.1,16.7798,110.02,216.07,77.01,BLACK CLAY,DELHI,1.3580838323353297,4.29146950500006,AUTUMN,RICE,120.0,,,
96.6,MAY,26.04,36.03,73.1,192.09,8.4,22.62,126.08,9.06,78.74286746987951,RED SANDY,KOLKATA,1.383640552995392,3.2316534040671967,SPRING,WHEAT,135.0,450.0,650.0,550.0
0.05,JULY,27.09,35.08,73.08,168.02,5.09,17.58,170.04,216.05,77.01,RED LOAMY,DELHI,1.2949427833148763,4.156996587030717,SUMMER,POTATO,125.0,,,
246.41,MAY,27.2598,40.04,37.05,225.05,8.33,22.27,44.42,281.0,78.06,RED LOAMY,KURNOOL,1.4688295585440834,1.6636731028289178,SPRING,POTATO,125.0,,,
0.07,JULY,25.02,30.03,83.04,336.05,2.07,12.8701,640.06,14.1,78.74286746987951,RED SANDY,MUMBAI,1.2002398081534773,6.4521643188475615,SUMMER,WHEAT,135.0,450.0,650.0,550.0
281.06,MAY,26.07,36.0,73.03,192.05,8.48,22.6303,126.04,9.01,88.36,BLACK CLAY,KOLKATA,1.380897583429229,3.2270893448164637,SPRING,RICE,120.0,,,
0.09,JULY,25.01,30.01,83.04,336.08,2.07,12.8601,640.05,14.05,72.82,RED LOAMY,MUMBAI,1.1999200319872052,6.457181514918236,SUMMER,POTATO,125.0,,,
46.89,MARCH,16.04,32.1,35.02,192.09,8.09,19.2798,5.03,431.08,78.74286746987951,RED SANDY,JAIPUR,2.001246882793017,1.816408883909584,SPRING,WHEAT,135.0,450.0,650.0,550.0
236.66,MAY,27.06,39.0,63.01,312.01,9.08,23.3,32.08,7.09,78.74286746987951,RED SANDY,CHENNAI,1.4412416851441243,2.7042918454935623,SPRING,WHEAT,135.0,450.0,650.0,550.0
479.5,MAY,26.02,41.09,27.07,288.09,9.05,23.47,18.04,431.05,75.78,BLACK CLAY,JAIPUR,1.579169869331284,1.1533873029399233,SPRING,RICE,120.0,,,
5.9301,JUNE,27.02,34.08,80.07,168.04,4.53,16.77,301.08,9.04,88.36,RED LOAMY,KOLKATA,1.2612879348630643,4.774597495527728,SUMMER,POTATO,125.0,,,
143.19,APRIL,26.08,36.1,70.05,264.05,9.7999,24.57,10.06,7.02,78.74286746987951,RED SANDY,CHENNAI,1.3842024539877302,2.8510378510378507,SPRING,WHEAT,135.0,450.0,650.0,550.0
90.38,AUGUST,25.08,35.07,70.01,264.07,6.2,19.0,154.06,7.01,80.27,BLACK CLAY,CHENNAI,1.3983253588516746,3.6847368421052633,SUMMER,RICE,120.0,,,
141.59,JUNE,27.01,38.02,61.04,312.03,6.84,19.6502,56.03,7.05,78.74286746987951,RED SANDY,CHENNAI,1.4076268048870788,3.106329706567872,SUMMER,WHEAT,135.0,450.0,650.0,550.0
221.109,MAY,26.02,39.02,42.05,192.07,8.03,21.95,30.07,216.03,77.01,RED LOAMY,DELHI,1.4996156802459648,1.9157175398633255,SPRING,POTATO,125.0,,,
181.31,APRIL,22.06,37.06,26.02,240.08,9.06,22.68,4.06,431.01,78.74286746987951,RED SANDY,JAIPUR,1.6799637352674526,1.1472663139329806,SPRING,WHEAT,135.0,450.0,650.0,550.0
142.08,JUNE,28.01,39.09,54.05,216.09,7.05,20.67,80.04,216.01,77.01,RED LOAMY,DELHI,1.3955730096394146,2.614900822447992,SUMMER,POTATO,125.0,,,
47.8095,JULY,25.01,34.05,73.05,264.06,5.07,17.51,213.01,431.01,75.78,BLACK CLAY,JAIPUR,1.3614554178328666,4.171901770416904,SUMMER,RICE,120.0,,,
135.5,JULY,23.84,32.5,64.05,363.02,4.45,16.2,96.1,281.04,78.06,BLACK CLAY,KURNOOL,1.363255033557047,3.953703703703704,SUMMER,RICE,120.0,,,
167.53,JUNE,25.1,35.67,54.05,354.03,5.89995,18.35,71.669,281.04,78.06,RED LOAMY,KURNOOL,1.4211155378486056,2.94550408719346,SUMMER,POTATO,125.0,,,
146.1,APRIL,24.1,33.01,28.08,192.09,10.06,24.77,10.02,14.01,78.74286746987951,RED SANDY,MUMBAI,1.3697095435684643,1.1336293903916026,SPRING,WHEAT,135.0,450.0,650.0,550.0
247.52,MAY,27.21,40.05,37.09,225.04,8.31,22.27,44.09,281.05,78.74286746987951,RED SANDY,KURNOOL,1.4718853362734288,1.6654692411315672,SPRING,WHEAT,135.0,450.0,650.0,550.0
416.57,MAY,27.03,39.03,63.0,312.01,9.06,23.25,32.05,7.1,80.27,BLACK CLAY,CHENNAI,1.4439511653718091,2.7096774193548385,SPRING,RICE,120.0,,,
65.64,SEPTEMBER,25.03,35.04,72.08,240.02,6.64995,19.2798,121.02,7.04,80.27,BLACK CLAY,CHENNAI,1.399920095884938,3.738627994066328,AUTUMN,RICE,120.0,,,
220.880002,MAY,26.0,39.09,42.05,192.08,8.04,21.91,30.1,216.03,78.74286746987951,RED SANDY,DELHI,1.5034615384615386,1.919214970333181,SPRING,WHEAT,135.0,450.0,650.0,550.0
0.02,JULY,26.01,33.01,84.07,144.05,4.13,16.14,375.03,9.04,78.74286746987951,RED SANDY,KOLKATA,1.2691272587466358,5.208798017348203,SUMMER,WHEAT,135.0,450.0,650.0,550.0
83.97,MARCH,16.09,32.06,35.02,192.06,8.06,19.27,5.04,431.09,75.78,RED LOAMY,JAIPUR,1.992541951522685,1.8173326414115207,SPRING,POTATO,125.0,,,
425.57,MAY,27.25,40.05,37.05,225.04,8.3601,22.27,44.43,281.02,78.06,BLACK CLAY,KURNOOL,1.4697247706422016,1.6636731028289178,SPRING,RICE,120.0,,,
0.0,JULY,27.05,35.07,73.02,168.03,5.0,17.52,170.09,216.1,78.74286746987951,RED SANDY,DELHI,1.2964879852125692,4.167808219178082,SUMMER,WHEAT,135.0,450.0,650.0,550.0
236.66,MAY,27.03,39.01,63.01,312.08,9.08,23.2598,32.09,7.03,78.74286746987951,RED SANDY,CHENNAI,1.443211246762856,2.7089656832818854,SPRING,WHEAT,135.0,450.0,650.0,550.0
0.07,JULY,26.01,33.03,84.04,144.06,4.1,16.17,375.02,9.05,78.74286746987951,RED SANDY,KOLKATA,1.2698961937716262,5.197278911564625,SUMMER,WHEAT,135.0,450.0,650.0,550.0
406.12,MAY,27.03,33.06,69.09,240.1,10.08,25.08,10.02,14.03,72.82,BLACK CLAY,MUMBAI,1.2230854605993342,2.7547846889952154,SPRING,RICE,120.0,,,
10.6299,JUNE,26.04,32.08,77.01,288.05,5.06,17.3302,560.02,14.1,78.74286746987951,RED SANDY,MUMBAI,1.2319508448540706,4.443687897427612,SUMMER,WHEAT,135.0,450.0,650.0,550.0
0.09,AUGUST,26.02,33.05,84.1,144.01,4.18995,15.79,339.03,9.0,88.36,BLACK CLAY,KOLKATA,1.270176787086856,5.32615579480684,SUMMER,RICE,120.0,,,
58.18,SEPTEMBER,23.37,32.0,65.09,207.0,5.57,17.3102,116.03,281.07,78.06,BLACK CLAY,KURNOOL,1.3692768506632431,3.760210742799044,AUTUMN,RICE,120.0,,,
224.2399998,JUNE,27.03,39.06,46.02,312.0,7.07,20.69,51.07,431.07,75.78,BLACK CLAY,JAIPUR,1.4450610432852389,2.2242629289511844,SUMMER,RICE,120.0,,,
181.380002,APRIL,22.02,37.01,26.09,240.05,9.02,22.6502,4.09,431.05,78.74286746987951,RED SANDY,JAIPUR,1.6807447774750226,1.151866208686899,SPRING,WHEAT,135.0,450.0,650.0,550.0
0.01,SEPTEMBER,25.08,31.06,81.08,168.08,5.04,16.35,320.05,14.03,72.82,BLACK CLAY,MUMBAI,1.2384370015948964,4.959021406727828,AUTUMN,RICE,120.0,,,
46.82,MARCH,16.04,32.07,35.07,192.08,8.03,19.2,5.09,431.06,78.74286746987951,RED SANDY,JAIPUR,1.9993765586034915,1.8265625,SPRING,WHEAT,135.0,450.0,650.0,550.0
141.5,JUNE,27.06,38.09,61.03,312.06,6.8599,19.6502,56.09,7.05,78.74286746987951,RED SANDY,CHENNAI,1.4076127124907614,3.1058208058951053,SUMMER,WHEAT,135.0,450.0,650.0,550.0
0.05,JULY,27.1,35.05,73.05,168.01,5.04,17.57,170.03,216.04,77.01,RED LOAMY,DELHI,1.2933579335793357,4.157655093910074,SUMMER,POTATO,125.0,,,
31.87,SEPTEMBER,25.09,34.08,72.06,120.0,6.07,16.71,110.08,216.06,77.01,BLACK CLAY,DELHI,1.3583100836986848,4.312387791741472,AUTUMN,RICE,120.0,,,
224.2399998,JUNE,27.06,39.02,46.03,312.06,7.0,20.67,51.01,431.08,75.78,BLACK CLAY,JAIPUR,1.4419807834441982,2.2268988872762456,SUMMER,RICE,120.0,,,
47.78,JULY,27.08,35.07,73.02,168.03,5.01,17.57,170.02,216.02,77.01,BLACK CLAY,DELHI,1.2950516986706058,4.155947638019351,SUMMER,RICE,120.0,,,
10.65,JUNE,26.08,32.04,77.04,288.03,5.0,17.34,560.05,14.02,78.74286746987951,RED SANDY,MUMBAI,1.228527607361963,4.442906574394464,SUMMER,WHEAT,135.0,450.0,650.0,550.0
46.8095,MARCH,16.05,32.03,35.05,192.03,8.01,19.2598,5.06,431.03,78.74286746987951,RED SANDY,JAIPUR,1.995638629283489,1.819852750288165,SPRING,WHEAT,135.0,450.0,650.0,550.0
108.97,APRIL,21.08,36.06,41.03,168.03,10.02,23.85,40.06,216.04,78.74286746987951,RED SANDY,DELHI,1.7106261859582546,1.720335429769392,SPRING,WHEAT,135.0,450.0,650.0,550.0
47.87,JULY,25.02,34.01,73.1,264.0,5.02,17.53,213.01,431.09,75.78,BLACK CLAY,JAIPUR,1.3593125499600318,4.16999429549344,SUMMER,RICE,120.0,,,
117.95,JUNE,28.09,39.07,54.09,216.07,7.03,20.6502,80.08,216.09,78.74286746987951,RED SANDY,DELHI,1.390886436454254,2.619345091088706,SUMMER,WHEAT,135.0,450.0,650.0,550.0
184.26,APRIL,24.04,33.04,28.07,192.02,10.07,24.77,10.03,14.06,72.82,RED LOAMY,MUMBAI,1.3743760399334444,1.1332256762212354,SPRING,POTATO,125.0,,,
0.05,JULY,27.08,35.0,73.04,168.06,5.07,17.57,170.06,216.06,77.01,RED LOAMY,DELHI,1.292466765140325,4.1570859419465,SUMMER,POTATO,125.0,,,
83.93,MARCH,16.03,32.08,35.1,192.09,8.03,19.25,5.05,431.03,75.78,RED LOAMY,JAIPUR,2.0012476606363068,1.8233766233766235,SPRING,POTATO,125.0,,,
90.369,AUGUST,25.0,35.05,70.03,264.03,6.21,18.9,154.06,7.0,80.27,BLACK CLAY,CHENNAI,1.402,3.7052910052910057,SUMMER,RICE,120.0,,,
10.8601,AUGUST,26.04,34.04,77.03,144.01,4.01,15.31,200.05,216.02,77.01,BLACK CLAY,DELHI,1.3072196620583718,5.031352057478772,SUMMER,RICE,120.0,,,
90.38,AUGUST,25.05,35.03,70.1,264.03,6.23,18.9797,154.02,7.04,80.27,BLACK CLAY,CHENNAI,1.3984031936127743,3.6934198116935457,SUMMER,RICE,120.0,,,
58.18,SEPTEMBER,23.39,31.9797,65.04,207.1,5.5,17.35,116.06,281.04,78.06,BLACK CLAY,KURNOOL,1.3672381359555366,3.7487031700288185,AUTUMN,RICE,120.0,,,
0.02,JULY,26.08,33.09,84.09,144.04,4.1599,16.16,375.03,9.04,88.36,BLACK CLAY,KOLKATA,1.2687883435582823,5.203589108910891,SUMMER,RICE,120.0,,,
11.3601,JUNE,26.08,32.02,77.09,288.01,5.07,17.3,560.0,14.01,72.82,RED LOAMY,MUMBAI,1.2277607361963192,4.456069364161849,SUMMER,POTATO,125.0,,,
143.170002,APRIL,26.02,36.02,70.07,264.06,9.79,24.55,10.0,7.04,78.74286746987951,RED SANDY,CHENNAI,1.3843197540353576,2.8541751527494905,SPRING,WHEAT,135.0,450.0,650.0,550.0
176.55,JUNE,27.02,38.0,61.1,312.0,6.87,19.6303,56.01,7.05,80.27,BLACK CLAY,CHENNAI,1.4063656550703183,3.1125352134200703,SUMMER,RICE,120.0,,,
142.05,JUNE,28.04,39.02,54.03,216.04,7.05,20.68,80.03,216.0,77.01,RED LOAMY,DELHI,1.3915834522111272,2.612669245647969,SUMMER,POTATO,125.0,,,
416.57,MAY,27.08,39.05,63.06,312.05,9.03,23.24,32.09,7.09,80.27,BLACK CLAY,CHENNAI,1.442023633677991,2.71342512908778,SPRING,RICE,120.0,,,
181.31,APRIL,22.06,37.07,26.08,240.05,9.01,22.69,4.09,431.05,78.74286746987951,RED SANDY,JAIPUR,1.6804170444242974,1.149405024239753,SPRING,WHEAT,135.0,450.0,650.0,550.0
5.4,JUNE,27.02,34.01,80.09,168.0,4.52,16.7598,301.07,9.03,78.74286746987951,RED SANDY,KOLKATA,1.2586972612879348,4.7786966431580336,SUMMER,WHEAT,135.0,450.0,650.0,550.0
117.92,JUNE,28.1,39.02,54.04,216.08,7.09,20.6502,80.02,216.01,78.74286746987951,RED SANDY,DELHI,1.3886120996441282,2.616923807033346,SUMMER,WHEAT,135.0,450.0,650.0,550.0
46.9,MARCH,16.06,32.1,35.07,192.03,8.05,19.2598,5.05,431.01,78.74286746987951,RED SANDY,JAIPUR,1.998754669987547,1.8208911826706409,SPRING,WHEAT,135.0,450.0,650.0,550.0
23.77,MARCH,15.08,29.07,57.01,168.09,11.03,22.93,20.02,216.01,78.74286746987951,RED SANDY,DELHI,1.927718832891247,2.486262538159616,SPRING,WHEAT,135.0,450.0,650.0,550.0
17.9198,AUGUST,24.09,33.08,81.08,240.1,5.07,16.9198,227.03,431.1,75.78,BLACK CLAY,JAIPUR,1.3731838937318388,4.792018818189341,SUMMER,RICE,120.0,,,
201.72,MAY,27.05,33.09,69.09,240.04,10.01,25.05,10.02,14.0,72.82,RED LOAMY,MUMBAI,1.223290203327172,2.7580838323353296,SPRING,POTATO,125.0,,,
51.1905,MARCH,24.07,34.01,70.04,216.01,9.57,23.52,2.01,7.07,78.74286746987951,RED SANDY,CHENNAI,1.412962193601994,2.977891156462585,SPRING,WHEAT,135.0,450.0,650.0,550.0
149.54,APRIL,26.09,39.3795,34.01,138.03,9.27,23.6103,10.09,281.07,78.74286746987951,RED SANDY,KURNOOL,1.509371406669222,1.4404730138964774,SPRING,WHEAT,135.0,450.0,650.0,550.0
246.41,MAY,27.21,40.03,37.01,225.04,8.33,22.2598,44.41,281.1,78.06,RED LOAMY,KURNOOL,1.4711503123851526,1.6626384783331387,SPRING,POTATO,125.0,,,
135.43,JULY,23.84,32.5,64.02,363.06,4.4301,16.25,96.02,281.0,78.06,BLACK CLAY,KURNOOL,1.363255033557047,3.939692307692308,SUMMER,RICE,120.0,,,
16.4797,JULY,23.86,32.6,64.05,363.02,4.5,16.23,96.05,281.01,78.06,RED LOAMY,KURNOOL,1.366303436714166,3.9463955637707935,SUMMER,POTATO,125.0,,,
146.19,APRIL,24.01,33.04,28.02,192.07,10.01,24.72,10.04,14.03,78.74286746987951,RED SANDY,MUMBAI,1.3760932944606412,1.133495145631068,SPRING,WHEAT,135.0,450.0,650.0,550.0
221.76,APRIL,22.1,37.09,26.1,240.04,9.08,22.62,4.01,431.05,75.78,RED LOAMY,JAIPUR,1.6782805429864254,1.153846153846154,SPRING,POTATO,125.0,,,
178.18,APRIL,26.06,36.04,70.01,264.02,9.7099,24.6,10.07,7.04,80.27,RED LOAMY,CHENNAI,1.38296239447429,2.8459349593495937,SPRING,POTATO,125.0,,,
411.403,MAY,26.02,39.06,42.05,192.06,8.05,21.91,30.01,216.01,77.01,BLACK CLAY,DELHI,1.5011529592621062,1.919214970333181,SPRING,RICE,120.0,,,
142.02,JUNE,28.04,39.06,54.01,216.04,7.06,20.69,80.07,216.07,77.01,RED LOAMY,DELHI,1.393009985734665,2.6104398260029,SUMMER,POTATO,125.0,,,
235.14,MAY,27.09,39.09,63.01,312.06,9.03,23.22,32.01,7.08,80.27,RED LOAMY,CHENNAI,1.44296788482835,2.7136089577950044,SPRING,POTATO,125.0,,,
155.7699998,JUNE,28.1,39.04,54.07,216.03,7.0,20.66,80.02,216.03,77.01,BLACK CLAY,DELHI,1.38932384341637,2.617134559535334,SUMMER,RICE,120.0,,,
0.06,JULY,26.06,36.01,64.0,288.08,6.08,18.43,111.0,7.04,78.74286746987951,RED SANDY,CHENNAI,1.381811204911742,3.472599023331525,SUMMER,WHEAT,135.0,450.0,650.0,550.0
53.6905,MARCH,22.54,37.58,30.09,121.05,9.7099,23.51,1.81,281.04,78.74286746987951,RED SANDY,KURNOOL,1.6672582076308784,1.2798809017439388,SPRING,WHEAT,135.0,450.0,650.0,550.0
140.75,JUNE,25.08,35.61,54.01,354.01,5.8199,18.36,71.63,281.02,78.74286746987951,RED SANDY,KURNOOL,1.4198564593301437,2.9417211328976034,SUMMER,WHEAT,135.0,450.0,650.0,550.0
185.7,APRIL,26.04,39.3095,34.02,138.07,9.2199,23.6303,10.03,281.01,78.06,RED LOAMY,KURNOOL,1.5095814132104457,1.4396770248367563,SPRING,POTATO,125.0,,,
58.1205,SEPTEMBER,23.32,31.97,65.01,207.04,5.53,17.39,116.09,281.1,78.06,BLACK CLAY,KURNOOL,1.370926243567753,3.73835537665325,AUTUMN,RICE,120.0,,,
97.89,MAY,26.09,36.07,73.09,192.08,8.49,22.6,126.01,9.08,88.36,RED LOAMY,KOLKATA,1.382522039095439,3.234070796460177,SPRING,POTATO,125.0,,,
140.79,JUNE,25.06,35.64,54.04,354.06,5.81,18.34,71.69,281.0,78.74286746987951,RED SANDY,KURNOOL,1.4221867517956903,2.946564885496183,SUMMER,WHEAT,135.0,450.0,650.0,550.0
47.7906,JULY,27.07,35.08,73.03,168.05,5.03,17.53,170.0,216.09,77.01,BLACK CLAY,DELHI,1.295899519763576,4.166001140901312,SUMMER,RICE,120.0,,,
47.78,JULY,27.02,35.03,73.09,168.06,5.09,17.55,170.03,216.04,77.01,BLACK CLAY,DELHI,1.2964470762398224,4.164672364672365,SUMMER,RICE,120.0,,,
93.07,MARCH,22.58,37.56,30.07,121.01,9.77,23.51,1.87,281.09,78.06,RED LOAMY,KURNOOL,1.663418954827281,1.2790301999149298,SPRING,POTATO,125.0,,,
16.49,JULY,23.82,32.56,64.02,363.0,4.48,16.29,96.09,281.05,78.06,RED LOAMY,KURNOOL,1.3669185558354324,3.9300184162062615,SUMMER,POTATO,125.0,,,
0.0,JULY,26.08,33.05,84.0,144.08,4.1,16.19,375.08,9.04,78.74286746987951,RED SANDY,KOLKATA,1.2672546012269938,5.188387893761581,SUMMER,WHEAT,135.0,450.0,650.0,550.0
216.49,JUNE,27.05,39.01,46.07,312.01,7.07,20.69,51.02,431.06,75.78,RED LOAMY,JAIPUR,1.442144177449168,2.2266795553407444,SUMMER,POTATO,125.0,,,
5.48,JUNE,27.05,34.09,80.08,168.07,4.56,16.79,301.04,9.02,78.74286746987951,RED SANDY,KOLKATA,1.260258780036969,4.769505658129839,SUMMER,WHEAT,135.0,450.0,650.0,550.0
281.01,MAY,26.08,36.09,73.08,192.07,8.49,22.6303,126.04,9.02,88.36,BLACK CLAY,KOLKATA,1.3838190184049082,3.229298772000371,SPRING,RICE,120.0,,,
23.73,MARCH,15.05,29.05,57.02,168.01,11.07,22.97,20.01,216.02,78.74286746987951,RED SANDY,DELHI,1.9302325581395348,2.482368306486722,SPRING,WHEAT,135.0,450.0,650.0,550.0
140.7699998,JUNE,25.05,35.64,54.01,354.08,5.81,18.32,71.619,281.01,78.74286746987951,RED SANDY,KURNOOL,1.422754491017964,2.948144104803493,SUMMER,WHEAT,135.0,450.0,650.0,550.0
0.09,JULY,26.07,33.04,84.01,144.04,4.17,16.14,375.06,9.01,78.74286746987951,RED SANDY,KOLKATA,1.2673571154583811,5.205080545229245,SUMMER,WHEAT,135.0,450.0,650.0,550.0
5.9,JUNE,27.05,34.02,80.06,168.03,4.53,16.71,301.06,9.03,88.36,RED LOAMY,KOLKATA,1.257670979667283,4.79114302812687,SUMMER,POTATO,125.0,,,
146.109,APRIL,24.1,33.07,28.08,192.02,10.1,24.79,10.02,14.02,78.74286746987951,RED SANDY,MUMBAI,1.3721991701244811,1.132714804356595,SPRING,WHEAT,135.0,450.0,650.0,550.0
221.7699998,APRIL,22.04,37.01,26.04,240.08,9.03,22.6303,4.02,431.05,75.78,RED LOAMY,JAIPUR,1.6792196007259528,1.1506696773794427,SPRING,POTATO,125.0,,,
5.1199,JUNE,27.05,34.06,80.09,168.08,4.57,16.72,301.01,9.02,88.36,BLACK CLAY,KOLKATA,1.2591497227356747,4.7900717703349285,SUMMER,RICE,120.0,,,
155.7399998,JUNE,28.1,39.04,54.02,216.05,7.08,20.6103,80.03,216.01,77.01,BLACK CLAY,DELHI,1.38932384341637,2.6210195872937323,SUMMER,RICE,120.0,,,
184.2399998,APRIL,24.06,33.0,28.07,192.09,10.07,24.72,10.04,14.06,72.82,RED LOAMY,MUMBAI,1.371571072319202,1.1355177993527508,SPRING,POTATO,125.0,,,
47.8004,JULY,27.01,35.05,73.0,168.01,5.04,17.55,170.05,216.01,77.01,BLACK CLAY,DELHI,1.2976675305442429,4.15954415954416,SUMMER,RICE,120.0,,,
53.65,MARCH,22.51,37.55,30.06,121.01,9.7099,23.6,1.82,281.04,78.74286746987951,RED SANDY,KURNOOL,1.6681474900044422,1.273728813559322,SPRING,WHEAT,135.0,450.0,650.0,550.0
97.899,MAY,26.06,36.08,73.0,192.05,8.47,22.67,126.02,9.02,88.36,RED LOAMY,KOLKATA,1.3844973138910208,3.220114689016321,SPRING,POTATO,125.0,,,
141.53,JUNE,27.08,38.02,61.1,312.05,6.8199,19.6502,56.06,7.03,78.74286746987951,RED SANDY,CHENNAI,1.4039881831610046,3.109383110604472,SUMMER,WHEAT,135.0,450.0,650.0,550.0
116.179,APRIL,25.07,36.06,70.05,192.06,9.2199,23.3102,51.04,9.07,88.36,RED LOAMY,KOLKATA,1.4383725568408456,3.0051222211735635,SPRING,POTATO,125.0,,,
46.9,MARCH,16.03,32.0,35.01,192.06,8.07,19.2,5.07,431.09,78.74286746987951,RED SANDY,JAIPUR,1.996257018091079,1.8234375,SPRING,WHEAT,135.0,450.0,650.0,550.0
187.57,JUNE,27.01,39.01,46.09,312.02,7.0,20.69,51.06,431.03,78.74286746987951,RED SANDY,JAIPUR,1.4442798963346908,2.2276462058965683,SUMMER,WHEAT,135.0,450.0,650.0,550.0
185.7699998,APRIL,26.08,39.3795,34.02,138.03,9.2199,23.68,10.08,281.03,78.06,RED LOAMY,KURNOOL,1.5099501533742332,1.4366554054054057,SPRING,POTATO,125.0,,,
155.73,JUNE,28.03,39.09,54.04,216.04,7.0,20.62,80.01,216.02,77.01,BLACK CLAY,DELHI,1.3945772386728503,2.620756547041707,SUMMER,RICE,120.0,,,
220.9,MAY,26.09,39.03,42.01,192.04,8.0,21.99,30.03,216.04,78.74286746987951,RED SANDY,DELHI,1.495975469528555,1.9104138244656663,SPRING,WHEAT,135.0,450.0,650.0,550.0
187.54,JUNE,27.04,39.03,46.03,312.04,7.08,20.67,51.03,431.02,78.74286746987951,RED SANDY,JAIPUR,1.4434171597633136,2.2268988872762456,SUMMER,WHEAT,135.0,450.0,650.0,550.0
31.87,SEPTEMBER,25.01,34.09,72.03,120.07,6.08,16.79,110.06,216.09,77.01,BLACK CLAY,DELHI,1.3630547780887643,4.290053603335319,AUTUMN,RICE,120.0,,,
146.13,APRIL,24.06,33.05,28.05,192.08,10.01,24.75,10.04,14.07,78.74286746987951,RED SANDY,MUMBAI,1.3736492103075644,1.1333333333333333,SPRING,WHEAT,135.0,450.0,650.0,550.0
0.04,JULY,27.09,35.0,73.01,168.03,5.08,17.59,170.06,216.05,78.74286746987951,RED SANDY,DELHI,1.2919896640826871,4.150653780557135,SUMMER,WHEAT,135.0,450.0,650.0,550.0
135.5,JULY,23.85,32.59,64.04,363.05,4.4,16.21,96.07,281.0,78.06,BLACK CLAY,KURNOOL,1.3664570230607966,3.950647748303517,SUMMER,RICE,120.0,,,
16.7798,MARCH,22.02,34.05,63.06,120.01,8.41,20.57,28.02,9.1,78.74286746987951,RED SANDY,KOLKATA,1.5463215258855585,3.065629557608167,SPRING,WHEAT,135.0,450.0,650.0,550.0
10.99,JUNE,26.01,32.0,77.08,288.02,5.05,17.32,560.03,14.01,72.82,BLACK CLAY,MUMBAI,1.2302960399846212,4.450346420323325,SUMMER,RICE,120.0,,,
247.58,MAY,27.2598,40.08,37.07,225.02,8.39,22.21,44.06,281.03,78.74286746987951,RED SANDY,KURNOOL,1.470296920740431,1.669067987393066,SPRING,WHEAT,135.0,450.0,650.0,550.0
84.48,APRIL,25.05,36.01,70.02,192.01,9.2398,23.35,51.0,9.02,78.74286746987951,RED SANDY,KOLKATA,1.4375249500998002,2.998715203426124,SPRING,WHEAT,135.0,450.0,650.0,550.0
93.0,MARCH,22.52,37.58,30.02,121.04,9.7999,23.53,1.86,281.04,78.06,RED LOAMY,KURNOOL,1.6687388987566607,1.2758181045473862,SPRING,POTATO,125.0,,,
90.33,AUGUST,25.04,35.04,70.07,264.05,6.21,18.91,154.08,7.04,80.27,BLACK CLAY,CHENNAI,1.3993610223642172,3.7054468535166576,SUMMER,RICE,120.0,,,
140.7099998,JUNE,25.08,35.65,54.08,354.04,5.85,18.3102,71.69,281.01,78.74286746987951,RED SANDY,KURNOOL,1.421451355661882,2.9535450186235,SUMMER,WHEAT,135.0,450.0,650.0,550.0
23.7798,MARCH,15.06,29.01,57.09,168.05,11.0,22.93,20.05,216.04,78.74286746987951,RED SANDY,DELHI,1.9262948207171315,2.489751417357174,SPRING,WHEAT,135.0,450.0,650.0,550.0
141.56,JUNE,27.02,38.0,61.06,312.07,6.8199,19.69,56.05,7.09,78.74286746987951,RED SANDY,CHENNAI,1.4063656550703183,3.101066531234129,SUMMER,WHEAT,135.0,450.0,650.0,550.0
0.0,JULY,26.05,36.09,64.1,288.09,6.1,18.43,111.03,7.03,78.74286746987951,RED SANDY,CHENNAI,1.3854126679462573,3.47802495930548,SUMMER,WHEAT,135.0,450.0,650.0,550.0
178.17,APRIL,26.03,36.09,70.05,264.09,9.7299,24.57,10.1,7.09,80.27,RED LOAMY,CHENNAI,1.3864771417595083,2.8510378510378507,SPRING,POTATO,125.0,,,
0.120001,JULY,25.07,34.02,73.07,264.03,5.08,17.57,213.02,431.02,75.78,RED LOAMY,JAIPUR,1.3570003988831274,4.158793397837222,SUMMER,POTATO,125.0,,,
5.9,JUNE,27.05,34.02,80.08,168.01,4.51,16.72,301.02,9.09,88.36,RED LOAMY,KOLKATA,1.257670979667283,4.789473684210527,SUMMER,POTATO,125.0,,,
155.76,JUNE,28.06,39.07,54.05,216.08,7.05,20.68,80.04,216.0,77.01,BLACK CLAY,DELHI,1.3923734853884533,2.6136363636363638,SUMMER,RICE,120.0,,,
93.0,MARCH,22.56,37.54,30.1,121.09,9.7299,23.59,1.84,281.03,78.06,RED LOAMY,KURNOOL,1.6640070921985817,1.2759643916913948,SPRING,POTATO,125.0,,,
51.13,MARCH,24.04,34.02,70.04,216.02,9.51,23.59,2.07,7.05,78.74286746987951,RED SANDY,CHENNAI,1.4151414309484194,2.969054684188216,SPRING,WHEAT,135.0,450.0,650.0,550.0
